track_id,condition,frame,time_min,x_um,y_um,distance_to_sinusoid_um
C02,control,29,29,101.16424693240536,137.43994670437027,1.1642469324053621
C03,control,0,0,16.88886422797782,83.16148043412193,83.11113577202218
C03,control,1,1,17.548854279893114,87.23904315984323,82.4511457201069
C03,control,2,2,20.05418801763685,88.30965633729176,79.94581198236315
C03,control,3,3,24.444096691295535,84.7433671743232,75.55590330870447
C03,control,4,4,22.524842093046292,81.96363935010662,77.47515790695371
C03,control,5,5,21.355412683578987,77.83358090743769,78.64458731642101
C03,control,6,6,23.2608655240222,77.16691281614138,76.7391344759778
C03,control,7,7,18.848446640514226,74.12017557251875,81.15155335948577
C03,control,8,8,19.788988182864813,76.6345552762019,80.21101181713519
C03,control,9,9,25.779180857940172,85.37614267422389,74.22081914205982
C03,control,10,10,27.022409157768163,82.4075283141283,72.97759084223183
C03,control,11,11,20.626270315574235,83.2106627011598,79.37372968442577
C03,control,12,12,18.18744702964326,81.96459092062075,81.81255297035673
C03,control,13,13,16.351156632463834,81.5422182613716,83.64884336753616
C03,control,14,14,19.549097324826764,82.01336396370763,80.45090267517324
C03,control,15,15,19.073192813710698,78.90640270523019,80.9268071862893
C03,control,16,16,14.049143979597629,77.4474789780102,85.95085602040237
C03,control,17,17,13.887796327142665,82.75126871874984,86.11220367285733
C03,control,18,18,14.278619891561322,85.69948725181901,85.72138010843868
C03,control,19,19,12.780733095943866,82.14465595256793,87.21926690405613
C03,control,20,20,9.88538280924675,79.96897775896068,90.11461719075325
C03,control,21,21,16.27079200655224,77.50481772128752,83.72920799344776
C03,control,22,22,18.78625961776127,74.79603618702644,81.21374038223873
C03,control,23,23,21.580978656384005,75.95088908534403,78.419021343616
C03,control,24,24,21.111064963409735,75.82860150693773,78.88893503659027
C03,control,25,25,19.146701877121565,77.16681811138398,80.85329812287844
C03,control,26,26,17.781751436099224,73.49000082008223,82.21824856390077
C03,control,27,27,13.947938713140369,74.0077645732486,86.05206128685963
C03,control,28,28,18.68521248237167,74.48773941396891,81.31478751762833
C03,control,29,29,18.329297504042025,75.34521783277654,81.67070249595798
C04,control,0,0,63.1858103661586,154.4024864221976,36.8141896338414
C04,control,1,1,61.953028673657386,157.72135255237723,38.046971326342614
C04,control,2,2,63.23929798904223,162.32862052836524,36.76070201095777
C04,control,3,3,63.789001300707945,158.65521343320373,36.210998699292055
C04,control,4,4,59.68452370297095,163.60799722989748,40.31547629702905
C04,control,5,5,64.85552086532084,163.06943959004968,35.14447913467916
C04,control,6,6,63.70595890191288,167.4537724667763,36.29404109808712
C04,control,7,7,60.38482185578241,164.7695914099088,39.61517814421759
C04,control,8,8,62.31480223984955,163.58577604133004,37.68519776015045
C04,control,9,9,62.29943663968933,163.0954473457565,37.70056336031067
C04,control,10,10,63.31216028608613,167.31789292969765,36.68783971391387
C04,control,11,11,63.58391500679137,169.2497093095282,36.41608499320863
C04,control,12,12,57.4333987036983,169.10355410373785,42.5666012963017
C04,control,13,13,54.90370789281969,165.44711492246697,45.09629210718031
C04,control,14,14,52.26925079203344,164.44474460036452,47.73074920796656
C04,control,15,15,55.01695841910148,160.46556644714582,44.98304158089852
C04,control,16,16,55.10885289688473,159.01305814714507,44.89114710311527
C04,control,17,17,54.12583361379885,162.0213316230589,45.87416638620115
C04,control,18,18,55.740179924810626,166.03352594538714,44.259820075189374
C04,control,19,19,55.27666288706092,163.94569811037502,44.72333711293908
C04,control,20,20,54.60508643641943,164.67318848418867,45.39491356358057
C04,control,21,21,55.13480651178056,161.42002426748857,44.86519348821944
C04,control,22,22,55.40627585666418,162.10470925790528,44.59372414333582
C04,control,23,23,62.95869796926594,167.7352430917503,37.04130203073406
C04,control,24,24,60.39896791758948,166.87309300710277,39.60103208241052
C04,control,25,25,56.008641912078474,165.1009719652123,43.991358087921526
C04,control,26,26,56.95545692284949,168.718532827877,43.04454307715051
C04,control,27,27,54.768205409618666,166.7560935076736,45.231794590381334
C04,control,28,28,48.3263383204027,166.26809574603888,51.6736616795973
C04,control,29,29,45.13909508482401,164.67977746394067,54.86090491517599
C05,control,0,0,74.83680868143654,85.17641727470198,25.163191318563463
C05,control,1,1,74.55402101867887,79.90323210063208,25.445978981321133
C05,control,2,2,70.15288528250589,86.29097343671698,29.847114717494108
C05,control,3,3,66.2906175386838,83.00061670135307,33.709382461316196
C05,control,4,4,71.80135812364774,91.71581820907429,28.198641876352255
C05,control,5,5,68.28665823717172,90.6110713387102,31.71334176282828
C05,control,6,6,69.31132488999324,95.79716427192696,30.688675110006756
C05,control,7,7,66.35075365470853,95.06133073410064,33.64924634529147
C05,control,8,8,68.68276638289376,96.36562895750048,31.31723361710624
C05,control,9,9,67.55429816920346,95.96416006395236,32.44570183079654
C05,control,10,10,63.42961074409352,95.24963883202835,36.57038925590648
C05,control,11,11,62.63044827406665,95.94614850090711,37.36955172593335
C05,control,12,12,60.9644666176096,97.36076406854257,39.0355333823904
C05,control,13,13,64.00261407106909,97.82705205154797,35.99738592893091
C05,control,14,14,65.0578832962667,97.98651809428156,34.942116703733305
C05,control,15,15,65.05813647554093,95.821843993653,34.941863524459066
C05,control,16,16,66.00761926056086,95.52998419841254,33.99238073943914
C05,control,17,17,72.28712418735265,100.25004890583828,27.712875812647354
C05,control,18,18,73.44466384502215,97.96087727675396,26.55533615497785
C05,control,19,19,70.1074294290719,101.53430613602056,29.8925705709281
C05,control,20,20,70.89567710451331,102.9747363461954,29.10432289548669
C05,control,21,21,65.66191914359074,105.75705179086994,34.33808085640926
C05,control,22,22,67.02518015823382,102.4257597376265,32.97481984176618
C05,control,23,23,65.61060573588398,103.21691135069608,34.38939426411602
C05,control,24,24,65.76800613095271,102.3403977932854,34.23199386904729
C05,control,25,25,65.45754132675484,101.58446565866475,34.542458673245164
C05,control,26,26,65.91522886306224,105.99894157764425,34.08477113693776
C05,control,27,27,58.21525354026835,105.28839078411518,41.78474645973165
C05,control,28,28,58.744790804385694,106.17637275317648,41.255209195614306
C05,control,29,29,57.629047060421826,100.90620740574072,42.370952939578174
C06,control,0,0,83.377873718977,46.51398810577474,16.622126281023
C06,control,1,1,78.77628950422859,49.10547214686931,21.223710495771414
C06,control,2,2,77.7907138348599,48.921499109382765,22.2092861651401
C06,control,3,3,74.63201830274805,47.91813059231514,25.36798169725195
C06,control,4,4,78.53215208684493,49.66609631827826,21.46784791315507
C06,control,5,5,83.72908690307476,53.19833198521134,16.27091309692524
C06,control,6,6,85.04634693986348,58.430135563714714,14.953653060136517
C06,control,7,7,86.36332641607838,60.91410009410589,13.63667358392162
C06,control,8,8,85.47361355547426,61.113737541683506,14.526386444525741
C06,control,9,9,83.38134208557342,64.08248934546806,16.618657914426578
C06,control,10,10,79.84643121622882,66.42954037272105,20.153568783771178
C06,control,11,11,79.27447804371334,69.94328165312301,20.725521956286656
C06,control,12,12,81.52708500990713,75.40522012606341,18.472914990092875
C06,control,13,13,83.71940908332306,70.6890993591037,16.280590916676942
C06,control,14,14,83.51854956462846,67.17307778131925,16.481450435371542
C06,control,15,15,81.96371003752964,71.70676308114942,18.036289962470363
C06,control,16,16,83.87631147022273,69.60997179541317,16.12368852977727
C06,control,17,17,80.83515937090154,69.70831807404196,19.164840629098464
C06,control,18,18,77.18547892275815,67.69489724185222,22.81452107724185
C06,control,19,19,78.12150733741188,71.16083335017231,21.878492662588116
C06,control,20,20,79.9477917540852,64.286964824378,20.052208245914798
C06,control,21,21,80.86089194117598,64.50306554407574,19.13910805882402
C06,control,22,22,82.10256279729406,69.35169458902936,17.897437202705945
C06,control,23,23,75.91284796687982,67.57838431345604,24.087152033120176
C06,control,24,24,77.68556693525989,62.83360111509421,22.314433064740115
C06,control,25,25,82.11341407942041,63.93867095319619,17.88658592057959
C06,control,26,26,84.65316603695062,62.2258399686308,15.346833963049377
C06,control,27,27,87.09445710684925,65.43125463659791,12.905542893150752
C06,control,28,28,87.79309116726076,66.134457314694,12.206908832739245
C06,control,29,29,88.60412088510593,63.54442152047586,11.395879114894072
C07,control,0,0,62.88799604085258,31.52232972499993,37.11200395914742
C07,control,1,1,64.03817763391307,34.521802465730815,35.961822366086935
C07,control,2,2,60.862569387977835,34.14677537477208,39.137430612022165
C07,control,3,3,65.30693603095476,31.916010688334392,34.69306396904524
C07,control,4,4,62.8401859790838,32.522929263827976,37.1598140209162
C07,control,5,5,65.37334155053976,32.557207430509955,34.62665844946024
C07,control,6,6,69.36022332185073,35.127589378209535,30.639776678149275
C07,control,7,7,71.8856835225209,36.789938882181815,28.114316477479093
C07,control,8,8,78.86864282355916,36.17445381558368,21.131357176440844
C07,control,9,9,72.85807594735961,40.9872169001351,27.14192405264039
C07,control,10,10,71.48497765448913,41.31085823316421,28.51502234551087
C07,control,11,11,75.4136297090707,36.50407960998743,24.586370290929295
C07,control,12,12,71.65868806675229,31.700245798630867,28.34131193324771
C07,control,13,13,69.27627919667601,33.01915561668185,30.723720803323985
C07,control,14,14,70.84884272511432,33.84797815466751,29.151157274885676
C07,control,15,15,66.61054507343722,26.917667844769575,33.38945492656278
C07,control,16,16,66.77360582960837,25.502339743854566,33.22639417039163
C07,control,17,17,68.1517631447582,27.60820062251838,31.848236855241794
C07,control,18,18,68.56648744093425,29.88859987864594,31.433512559065747
C07,control,19,19,69.25412156327945,31.478793995450346,30.745878436720545
C07,control,20,20,67.1401017746698,30.939959753955968,32.8598982253302
C07,control,21,21,67.73043006464067,33.401545180208224,32.26956993535933
C07,control,22,22,66.54920654796696,34.96504694740456,33.45079345203304
C07,control,23,23,65.75169017222082,34.61242044542017,34.24830982777918
C07,control,24,24,68.24024729829304,28.633239332257705,31.759752701706958
C07,control,25,25,64.35083031406876,24.18668313992924,35.64916968593124
C07,control,26,26,57.34998195452384,22.15188981946371,42.65001804547616
C07,control,27,27,59.598283653707064,21.297237620315983,40.401716346292936
C07,control,28,28,60.19165389953262,24.564890110448363,39.80834610046738
C07,control,29,29,64.1747122963357,24.357476306269945,35.8252877036643
C08,control,0,0,24.984735861128616,100.90619803859732,75.01526413887139
C08,control,1,1,29.045493529836808,101.18257801389964,70.9545064701632
C08,control,2,2,26.53329885835442,99.39937695730345,73.46670114164559
C08,control,3,3,22.09168932065937,96.73497539610248,77.90831067934063
C08,control,4,4,21.017639256436084,99.14573045423828,78.98236074356392
C08,control,5,5,26.17994874993403,94.99918590810717,73.82005125006597
C08,control,6,6,27.35843115471379,91.87755409063456,72.6415688452862
C08,control,7,7,28.7825224201034,91.48429413857136,71.2174775798966
C08,control,8,8,23.289804942560806,94.26918511327682,76.7101950574392
C08,control,9,9,21.47480280413461,92.66748439815616,78.52519719586539
C08,control,10,10,18.26554557026554,90.7046345680935,81.73445442973446
C08,control,11,11,19.549216892350294,90.13690154528427,80.4507831076497
C08,control,12,12,20.53520289919774,91.2226671070708,79.46479710080226
C08,control,13,13,24.497187865782237,90.19430865447768,75.50281213421776
C08,control,14,14,20.06661441524504,93.39597590419362,79.93338558475496
C08,control,15,15,19.07214989895328,96.73975323792575,80.92785010104672
C08,control,16,16,20.22228123850069,96.34634064731571,79.77771876149932
C08,control,17,17,21.268608920639572,102.19937832769462,78.73139107936044
C08,control,18,18,27.499550507800834,102.40752173309296,72.50044949219917
C08,control,19,19,27.98012228775206,105.63624220549212,72.01987771224793
C08,control,20,20,25.44313918945002,106.63545332334688,74.55686081054998
C08,control,21,21,25.36555064558845,107.57717795771954,74.63444935441154
C08,control,22,22,22.86544422774023,102.80847547779264,77.13455577225977
C08,control,23,23,16.646493919766357,99.45632313882382,83.35350608023364
C08,control,24,24,15.270468064948355,98.57674837887754,84.72953193505164
C08,control,25,25,21.082161552236908,101.89472848859944,78.91783844776309
C08,control,26,26,18.195888203212025,102.9378538459523,81.80411179678798
C08,control,27,27,16.97465349416105,102.08476233183202,83.02534650583895
C08,control,28,28,17.530630442407197,103.9422756827582,82.4693695575928
C08,control,29,29,16.51285499075515,107.13383028096128,83.48714500924484
C09,control,0,0,86.28363903597803,125.20249618821144,13.716360964021973
C09,control,1,1,94.07666021576551,125.87173541608723,5.923339784234486
C09,control,2,2,98.37630373558405,126.14629595060688,1.6236962644159547
C09,control,3,3,100.11863502157344,125.9759463674288,0.1186350215734393
C09,control,4,4,99.60741227808084,123.63749917725254,0.39258772191915625
C09,control,5,5,100.8983163549535,121.08288760969523,0.8983163549534936
C09,control,6,6,102.89507206389378,124.33874862303296,2.895072063893778
C09,control,7,7,103.99466628560546,123.4800024223659,3.9946662856054616
C09,control,8,8,105.35656302353156,122.55398325572666,5.356563023531564
C09,control,9,9,108.163204399927,117.0597650030813,8.163204399926997
C09,control,10,10,107.15638229557106,111.08732901770932,7.156382295571063
C09,control,11,11,102.67119980488944,115.17891570715103,2.67119980488944
C09,control,12,12,105.35675475080453,113.02047500729668,5.356754750804527
C09,control,13,13,100.84924438268182,104.12688849377172,0.8492443826818175
C09,control,14,14,99.21875785888392,111.38813353051393,0.7812421411160813
C09,control,15,15,100.52341067327488,109.70941667236546,0.5234106732748813
C09,control,16,16,101.91865130177578,105.02654161338214,1.9186513017757818
C09,control,17,17,101.02668121368288,105.32497403242937,1.0266812136828776
C09,control,18,18,100.76837925821974,107.6973923974996,0.7683792582197384
C09,control,19,19,101.8023149369279,109.70237045182358,1.8023149369278997
C09,control,20,20,99.73719809023562,112.39581667705522,0.26280190976437723
C09,control,21,21,104.6240089331076,109.48536811810098,4.6240089331076035
C09,control,22,22,101.96092196596392,113.49272112706169,1.9609219659639194
C09,control,23,23,101.38689000587874,117.70418530326135,1.3868900058787403
C09,control,24,24,100.05928287020218,122.06932203207349,0.059282870202181925
C09,control,25,25,100.45374032061854,122.84400850204158,0.453740320618536
C09,control,26,26,105.14789438562823,121.75869706970906,5.147894385628234
C09,control,27,27,102.32452809785336,120.413004445624,2.32452809785336
C09,control,28,28,103.6815299497828,115.71572722908246,3.6815299497827993
C09,control,29,29,105.59394265773616,114.09941327622924,5.593942657736164
C10,control,0,0,117.2890346029592,98.65799517013332,17.289034602959205
C10,control,1,1,114.92933727764668,93.59859071643102,14.929337277646681
C10,control,2,2,112.45064887855484,94.34158841975784,12.450648878554844
C10,control,3,3,111.91296900220556,93.5814557129138,11.912969002205557
C10,control,4,4,111.43541438806538,94.19162043477364,11.435414388065382
C10,control,5,5,108.40980626223606,96.3121693574708,8.40980626223606
C10,control,6,6,110.39780417339252,97.4672831704391,10.397804173392515
C10,control,7,7,112.06740450164632,98.35653717286507,12.067404501646323
C10,control,8,8,118.17262440983951,98.09525465970756,18.172624409839514
C10,control,9,9,117.25137475483578,95.83467191863542,17.25137475483578
C10,control,10,10,114.15458674310229,92.1012565558322,14.154586743102286
C10,control,11,11,111.48819480340951,91.88921541087598,11.488194803409513
C10,control,12,12,112.49108018890266,92.04264158653248,12.491080188902657
C10,control,13,13,110.19447435661353,94.74319527859237,10.194474356613526
C10,control,14,14,112.41271237351636,94.2642503563263,12.412712373516356
C10,control,15,15,110.45396393952224,95.9095341188157,10.45396393952224
C10,control,16,16,111.01788470198052,91.56515234057056,11.01788470198052
C10,control,17,17,110.81394393402732,92.35125977679373,10.813943934027321
C10,control,18,18,108.11485957456406,92.92078995530603,8.114859574564065
C10,control,19,19,103.7503921187907,96.92934825534256,3.7503921187906997
C10,control,20,20,107.494242073969,96.17179625243364,7.494242073969005
C10,control,21,21,108.5846050874862,88.94203035503402,8.584605087486196
C10,control,22,22,105.1155621066902,88.06069359457763,5.115562106690206
C10,control,23,23,101.89916304240964,90.2038830424696,1.89916304240964
C10,control,24,24,107.8910526346536,86.6740388841817,7.8910526346536045
C10,control,25,25,105.37866242239802,87.3803839891115,5.378662422398023
C10,control,26,26,110.21201086789688,83.71326105149178,10.212010867896879
C10,control,27,27,110.9591192348177,89.17715760393111,10.959119234817706
C10,control,28,28,106.0038417902799,85.33394998339361,6.003841790279907
C10,control,29,29,104.7330219708974,83.77218474482737,4.733021970897397
C11,control,0,0,197.10803389898524,92.9946912387306,97.10803389898524
C11,control,1,1,191.78314772005885,94.54092244743303,91.78314772005885
C11,control,2,2,190.0505310579919,98.36426409825675,90.05053105799189
C11,control,3,3,188.16776844868113,96.45441824895006,88.16776844868113
C11,control,4,4,189.79116328109473,98.74319769596087,89.79116328109473
C11,control,5,5,191.13546137290336,93.68640574380645,91.13546137290336
C11,control,6,6,192.7495646926881,90.58348158878324,92.7495646926881
C11,control,7,7,193.45539302745289,86.31227828258606,93.45539302745289
C11,control,8,8,194.79435947008207,83.89248156966394,94.79435947008207
C11,control,9,9,190.9464555193005,86.03394197911115,90.94645551930051
C11,control,10,10,191.67138908433077,84.19201157493245,91.67138908433077
C11,control,11,11,196.02492563139396,82.87005431022322,96.02492563139396
C11,control,12,12,196.12124865330676,83.67679465325902,96.12124865330676
C11,control,13,13,194.26225085092096,85.0902035334588,94.26225085092096
C11,control,14,14,192.66189380942677,83.85528856681017,92.66189380942677
C11,control,15,15,196.7498217288368,80.73353040927287,96.74982172883679
C11,control,16,16,189.51148073604833,85.56634139430855,89.51148073604833
C11,control,17,17,197.15946459386933,84.35053359796055,97.15946459386933
C11,control,18,18,191.34895047200877,83.41908166937272,91.34895047200877
C11,control,19,19,190.49028162248675,82.84931014630594,90.49028162248675
C11,control,20,20,187.1501174967212,84.58799357373537,87.15011749672121
C11,control,21,21,188.72363962257947,80.10477671427745,88.72363962257947
C11,control,22,22,190.82122981766412,86.26283166011513,90.82122981766412
C11,control,23,23,191.3371108149753,85.25085617390961,91.33711081497529
C11,control,24,24,190.91110117175273,87.0966264748153,90.91110117175273
C11,control,25,25,185.71908635523107,87.5897985837472,85.71908635523107
C11,control,26,26,184.54769450684265,93.13327362261532,84.54769450684265
C11,control,27,27,184.02517630542775,98.1369364559739,84.02517630542775
C11,control,28,28,180.71395421208177,99.89871395638228,80.71395421208177
C11,control,29,29,181.67215500345543,97.29157221278793,81.67215500345543
C12,control,0,0,126.90805299035944,68.65849247578156,26.908052990359437
C12,control,1,1,125.93667787749963,63.58260452827227,25.936677877499633
C12,control,2,2,125.8839893980673,60.87533524389473,25.8839893980673
C12,control,3,3,124.85696658207566,60.63057193483937,24.856966582075657
C12,control,4,4,119.7400099340291,55.78359691687733,19.740009934029104
C12,control,5,5,121.18621044060568,54.21544082836829,21.186210440605677
C12,control,6,6,113.49197741514398,56.56997293819269,13.491977415143978
C12,control,7,7,114.3090866809667,54.42834846608324,14.3090866809667
C12,control,8,8,110.35859604779198,56.93577215502626,10.358596047791977
C12,control,9,9,111.40664791547329,64.08357900307848,11.406647915473286
C12,control,10,10,112.66721371164807,65.24668842686452,12.667213711648074
C12,control,11,11,112.1664299213224,67.69701602846689,12.166429921322404
C12,control,12,12,114.04168552506684,71.45219105416247,14.041685525066839
C12,control,13,13,112.477716769155,70.14596863533058,12.477716769154995
C12,control,14,14,111.04040725641906,72.51837379886754,11.040407256419059
C12,control,15,15,115.53553057730926,71.14185231941964,15.53553057730926
C12,control,16,16,114.26120939393,72.08408399102903,14.261209393930002
C12,control,17,17,113.52392489389128,74.9402449504487,13.523924893891277
C12,control,18,18,106.76859302203415,72.46012980969802,6.768593022034153
C12,control,19,19,104.42134402014982,65.49906177253958,4.421344020149817
C12,control,20,20,101.5304286870434,62.75359342500179,1.530428687043397
C12,control,21,21,100.92711472348692,66.09249109998258,0.9271147234869233
C12,control,22,22,100.1919327699148,63.00004993916912,0.1919327699147999
C12,control,23,23,100.02106914627424,66.14757080349317,0.021069146274243167
C12,control,24,24,97.09319269792952,63.41584615172882,2.906807302070476
C12,control,25,25,98.76883957575218,62.75123780453642,1.2311604242478182
C12,control,26,26,100.7112936478806,62.710297429150536,0.7112936478805949
C12,control,27,27,102.81628459214932,59.60506308702861,2.816284592149316
C12,control,28,28,102.78003063978451,58.97299304393914,2.7800306397845134
C12,control,29,29,99.13235786747212,54.282559200333075,0.8676421325278767
C13,control,0,0,86.26540402928993,156.11622750531686,13.734595970710075
C13,control,1,1,83.19856318434793,155.82769069454687,16.801436815652067
C13,control,2,2,86.58261975639584,148.9854771584311,13.417380243604157
C13,control,3,3,82.09270368668587,146.2168178327453,17.907296313314134
C13,control,4,4,86.47624028684686,147.0645787815032,13.52375971315314
C13,control,5,5,88.77819200823055,143.6440960241245,11.221807991769452
C13,control,6,6,85.41958438241898,144.98753717429264,14.580415617581025
C13,control,7,7,85.59440737522532,146.63375363088502,14.405592624774684
C13,control,8,8,85.03139440243996,147.4681848102489,14.968605597560042
C13,control,9,9,85.50575165715529,149.80148697750369,14.494248342844713
C13,control,10,10,87.9267765029887,144.94187099432838,12.073223497011298
C13,control,11,11,81.18497083696613,147.9471071872829,18.81502916303387
C13,control,12,12,84.74814611675194,144.88523812874288,15.25185388324806
C13,control,13,13,79.16863989711506,145.1823425917645,20.831360102884943
C13,control,14,14,81.96115457616665,150.57512615906745,18.03884542383335
C13,control,15,15,83.510047292471,149.45997606931036,16.489952707529
C13,control,16,16,80.83065542771641,149.49432994432232,19.169344572283592
C13,control,17,17,79.93286131606064,146.44912622713588,20.067138683939362
C13,control,18,18,86.07912826865049,151.80463143335228,13.920871731349507
C13,control,19,19,89.48727431931678,149.0420802399249,10.512725680683218
C13,control,20,20,92.05233229220862,150.9609594684186,7.947667707791382
C13,control,21,21,93.37996916482078,154.70995526954994,6.620030835179222
C13,control,22,22,95.2860825934046,156.92999797846295,4.7139174065953995
C13,control,23,23,97.19680144352124,157.95237220246926,2.803198556478762
C13,control,24,24,91.84596805437867,158.20323543470093,8.154031945621327
C13,control,25,25,90.17739217783132,154.36371256178086,9.822607822168678
C13,control,26,26,95.22284203573378,159.55069858443798,4.777157964266223
C13,control,27,27,99.3005038366206,160.3163388350056,0.6994961633793935
C13,control,28,28,103.35237919947858,160.3524983768111,3.3523791994785768
C13,control,29,29,103.96077103017193,157.07208426542516,3.9607710301719266
C14,control,0,0,34.58878728841561,101.45854031640866,65.4112127115844
C14,control,1,1,30.680830937912216,101.30494898095888,69.31916906208778
C14,control,2,2,30.44164224634179,106.6976324808928,69.55835775365821
C14,control,3,3,33.12428223188202,106.7319687981672,66.87571776811798
C14,control,4,4,33.87064416128527,106.86460593247978,66.12935583871473
C14,control,5,5,33.261902206898625,103.61732434031492,66.73809779310137
C14,control,6,6,32.80874657407784,101.3790295703574,67.19125342592216
C14,control,7,7,29.057799957308397,102.912695014,70.94220004269161
C14,control,8,8,30.2315939371081,97.55257247989576,69.7684060628919
C14,control,9,9,29.86354002462272,100.53967663759552,70.13645997537728
C14,control,10,10,33.04121124131168,103.61718716625126,66.95878875868831
C14,control,11,11,33.15795086201606,101.0820511823438,66.84204913798393
C14,control,12,12,29.906854379941876,102.11586589659488,70.09314562005812
C14,control,13,13,31.044694483037365,105.97785923141008,68.95530551696264
C14,control,14,14,34.34463343406362,105.58117326181656,65.65536656593639
C14,control,15,15,30.612015797481007,104.62385347078389,69.387984202519
C14,control,16,16,31.26370938191258,104.01760373461566,68.73629061808742
C14,control,17,17,29.53002705767961,104.77625817952536,70.4699729423204
C14,control,18,18,28.01815383344778,102.89205992834924,71.98184616655222
C14,control,19,19,28.952512336358097,101.68608218796165,71.0474876636419
C14,control,20,20,29.684825503293155,102.505694256518,70.31517449670685
C14,control,21,21,26.26653850001843,101.06197088492176,73.73346149998157
C14,control,22,22,30.579869319767816,97.57573234671892,69.42013068023218
C14,control,23,23,24.229905972856223,91.99019688699136,75.77009402714378
C14,control,24,24,24.31723581258623,92.08294872108948,75.68276418741377
C14,control,25,25,23.964403246310862,95.72551820787496,76.03559675368913
C14,control,26,26,15.945899947002053,96.91331983116744,84.05410005299795
C14,control,27,27,20.630214552412777,93.5299775364923,79.36978544758722
C14,control,28,28,19.490795017043087,91.27130178480644,80.50920498295692
C14,control,29,29,16.8077568788105,90.29251576973732,83.1922431211895
C15,control,0,0,40.87947341628584,148.7200730215304,59.12052658371416
